DATE,PLUME_VERSION,FILE_NAME,PHASE,DATABASE,COMPILING_AND_UNPACKING,SOOT,PROGRAM_STRUCTURE_BUILDING,BASE_CPG_BUILDING,DATABASE_WRITE,DATABASE_READ,DATA_FLOW_PASS,CACHE_HITS,CACHE_MISSES,CONNECT_DESERIALIZE,DISCONNECT_SERIALIZE
2021-05-01T20:26:12.263599,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE2,OverflowDB,25221944,1245706379,223159751,840716563,47974421,642285919,1335039627,3439,9,0,0
2021-05-01T20:26:16.106252,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE3,OverflowDB,23511867,1212107881,306015889,948416191,59058270,729341224,1347153871,3975,9,0,0
2021-05-01T20:26:25.472215,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,24006114,1253209090,142701716,1982543882,769102310,704144906,5886128113,101824,7218,0,0
2021-05-01T20:26:37.587198,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT0,OverflowDB,23793136,1273862966,144021332,1954698837,765385822,689246985,4955276545,102688,7289,946533,3755527184
2021-05-01T20:26:43.001799,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT1,OverflowDB,23932884,1191866009,357426135,1138185190,114517557,1102586690,1541259108,2557,2197,164525315,991645629
2021-05-01T20:26:47.051782,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT2,OverflowDB,23796771,1178233789,362906273,851527437,43655792,920565445,1396797422,1511,1379,163254224,67831361
2021-05-01T20:26:51.139661,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT3,OverflowDB,24593407,1195749943,316976960,913617555,57408483,911380825,1404585764,1813,1603,185978121,40717448
2021-05-01T20:27:05.115236,0.5.8,apache/tinkerpop/gremlin-driver,BUILD0,OverflowDB,23802105,1266630900,153884891,7119929182,902014526,5860729460,5041130837,102688,7289,166733990,52423684
2021-05-01T20:27:27.876667,0.5.8,apache/tinkerpop/gremlin-driver,BUILD1,OverflowDB,23511950,1270777926,201287726,14726130666,863851533,13426397736,6461702946,102697,7287,0,0
2021-05-01T20:27:39.970523,0.5.8,apache/tinkerpop/gremlin-driver,BUILD2,OverflowDB,24623109,1409739450,207287598,3386986245,804775852,2222568999,6984507264,102736,7287,0,0
2021-05-01T20:27:50.508312,0.5.8,apache/tinkerpop/gremlin-driver,BUILD3,OverflowDB,24898954,1274886655,195013346,2007280047,852614194,779873800,6957815431,102697,7287,0,0
2021-05-01T20:27:57.641627,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,10428170,854123835,58970824,1947320455,360235134,1440292966,4187170165,32608,3881,0,0
2021-05-01T20:27:58.734669,0.5.8,neo4j/neo4j,UPDATE0,OverflowDB,10888119,803109222,37215520,119368028,6409273,83713965,118482327,1138,24,0,0
2021-05-01T20:27:59.928294,0.5.8,neo4j/neo4j,UPDATE1,OverflowDB,10591812,800161404,258096127,96074332,212853246,59127609,24814936,834,0,0,0
2021-05-01T20:28:01.563126,0.5.8,neo4j/neo4j,UPDATE2,OverflowDB,10439789,805139543,206377229,311468553,62021510,238361046,297439119,2450,31,0,0
2021-05-01T20:28:02.915937,0.5.8,neo4j/neo4j,UPDATE3,OverflowDB,10539422,805124282,145770328,247471832,10977600,179670235,139914408,1628,10,0,0
2021-05-01T20:28:08.805863,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,10712155,826869820,63395678,764219018,244926354,290328490,4203861187,32608,3881,0,0
2021-05-01T20:28:19.478049,0.5.8,neo4j/neo4j,DISCUPT0,OverflowDB,10732019,835011349,58390113,611437848,227942406,168473774,4070806875,32943,3905,798006,5080067079
2021-05-01T20:28:21.025,0.5.8,neo4j/neo4j,DISCUPT1,OverflowDB,10709152,788852745,282163259,57518482,225910582,55744781,24976608,115,619,54777155,323752052
2021-05-01T20:28:22.651109,0.5.8,neo4j/neo4j,DISCUPT2,OverflowDB,10834804,780452918,224418544,232737850,95731545,180791735,311401383,1272,1183,53878121,8129586
2021-05-01T20:28:24.066135,0.5.8,neo4j/neo4j,DISCUPT3,OverflowDB,10386833,788550292,179111641,207105634,13397795,171639667,139567656,793,819,54095620,32035748
2021-05-01T20:28:29.264980,0.5.8,neo4j/neo4j,BUILD0,OverflowDB,10886340,823416139,58744793,866782752,267514816,420593878,3323319127,32943,3905,54550549,19710540
2021-05-01T20:28:34.232436,0.5.8,neo4j/neo4j,BUILD1,OverflowDB,10925060,875867793,59441689,637939740,242873572,168145199,3362334772,32560,3877,0,0
2021-05-01T20:28:39.792789,0.5.8,neo4j/neo4j,BUILD2,OverflowDB,10742325,872374417,60137221,632144955,242931354,191255085,3964591660,32681,3867,0,0
2021-05-01T20:28:44.824547,0.5.8,neo4j/neo4j,BUILD3,OverflowDB,10386217,876520894,58276989,617296636,244234445,171017016,3449146761,32800,3874,0,0
2021-05-01T20:28:54.864290,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,25403869,1314087495,149010207,2255929763,734692060,1048712935,6272641922,101824,7218,0,0
2021-05-01T20:28:59.736313,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE0,OverflowDB,23831086,1186667707,1420789783,1747900152,1316990842,1556713642,487517906,7601,260,0,0
2021-05-01T20:29:04.480581,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE1,OverflowDB,24435921,1182340849,229033187,1667767545,139232039,1401430936,1635549581,5623,40,0,0
2021-05-01T20:29:08.148060,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE2,OverflowDB,24536572,1213924618,231086458,864462075,47156019,666595796,1328257539,3439,9,0,0
2021-05-01T20:29:11.946633,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE3,OverflowDB,24730556,1220921524,204808614,978673357,59668646,760314220,1364330564,3975,9,0,0
2021-05-01T20:29:22.924103,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,23546970,1371601928,145625883,2088097161,838379257,818671361,7270985179,101824,7218,0,0
2021-05-01T20:29:34.940814,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT0,OverflowDB,24014207,1263978926,144219041,2099637163,723023132,871276978,4685263535,102688,7289,764053,3791876567
2021-05-01T20:29:40.179912,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT1,OverflowDB,23398156,1194695716,385978340,1003935639,103843375,968932847,1502517896,2557,2197,164871003,958268289
2021-05-01T20:29:44.280296,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT2,OverflowDB,23646416,1186211567,381952317,874185530,43896087,933993567,1397971333,1511,1379,164222526,66888264
2021-05-01T20:29:48.487149,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT3,OverflowDB,22973497,1183114316,413143131,984646629,59328589,1069107688,1388128389,1813,1603,164613965,44942203
2021-05-01T20:30:02.487641,0.5.8,apache/tinkerpop/gremlin-driver,BUILD0,OverflowDB,24573217,1275346810,153325996,7154677888,907752917,5887271622,5022639790,102688,7289,164373870,54698660
2021-05-01T20:30:25.240071,0.5.8,apache/tinkerpop/gremlin-driver,BUILD1,OverflowDB,23192554,1305904267,201750690,14634658717,957794141,13291696051,6506647699,102697,7287,0,0
2021-05-01T20:30:37.397069,0.5.8,apache/tinkerpop/gremlin-driver,BUILD2,OverflowDB,23832745,1280446913,209495020,3412953094,807947048,2241267984,7149389380,102736,7287,0,0
2021-05-01T20:30:47.742080,0.5.8,apache/tinkerpop/gremlin-driver,BUILD3,OverflowDB,23037397,1397451201,197066346,2125846717,791284170,960406439,6523692004,102697,7287,0,0
2021-05-01T20:30:54.942747,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,10027551,902415892,58722496,1913898972,307330646,1460294243,4239950387,32608,3881,0,0
2021-05-01T20:30:56.021626,0.5.8,neo4j/neo4j,UPDATE0,OverflowDB,9630773,797043086,35696124,114914433,6211086,81455239,118167987,1138,24,0,0
2021-05-01T20:30:57.217050,0.5.8,neo4j/neo4j,UPDATE1,OverflowDB,13554365,802186399,258783749,93314716,215916072,57429916,24207215,834,0,0,0
2021-05-01T20:30:58.785578,0.5.8,neo4j/neo4j,UPDATE2,OverflowDB,10070743,784784987,164766602,307864903,61865275,236210902,297584079,2450,31,0,0
2021-05-01T20:31:00.124491,0.5.8,neo4j/neo4j,UPDATE3,OverflowDB,9591627,800016929,154459267,232501349,10623996,170473004,138861238,1628,10,0,0
2021-05-01T20:31:06.124534,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,10471478,857054399,63735996,747555012,244823812,310207387,4301337949,32608,3881,0,0
2021-05-01T20:31:16.956455,0.5.8,neo4j/neo4j,DISCUPT0,OverflowDB,9848338,883053665,59151126,613514091,228375081,170735847,4128098548,32943,3905,723906,5133139806
2021-05-01T20:31:18.476905,0.5.8,neo4j/neo4j,DISCUPT1,OverflowDB,10536108,778670720,284355514,56961679,229649973,55902653,24645225,115,619,54266306,307375533
2021-05-01T20:31:20.099338,0.5.8,neo4j/neo4j,DISCUPT2,OverflowDB,10009222,784518847,221876792,230534717,97067033,179491029,310704836,1272,1183,53486384,7620784
2021-05-01T20:31:21.512536,0.5.8,neo4j/neo4j,DISCUPT3,OverflowDB,10018813,767259143,190381236,217367342,13737219,194133181,139998031,793,819,54055757,30441298
2021-05-01T20:31:26.780133,0.5.8,neo4j/neo4j,BUILD0,OverflowDB,10020988,827009993,58045638,888069213,269009300,420399877,3369015005,32943,3905,54257068,20001550
2021-05-01T20:31:31.720045,0.5.8,neo4j/neo4j,BUILD1,OverflowDB,9963995,879603729,59025222,604130818,243389726,167990579,3365923016,32560,3877,0,0
2021-05-01T20:31:37.268814,0.5.8,neo4j/neo4j,BUILD2,OverflowDB,9976665,873499895,59733129,628450994,242368218,190255075,3957114930,32681,3867,0,0
2021-05-01T20:31:42.314675,0.5.8,neo4j/neo4j,BUILD3,OverflowDB,10036323,875613989,58003637,613347198,243768418,169515290,3469149641,32800,3874,0,0
2021-05-01T20:31:51.746866,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,23492656,1271604671,149828155,2207443117,731879274,905482722,5757960402,101824,7218,0,0
2021-05-01T20:31:56.605507,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE0,OverflowDB,24097030,1271477489,1298352157,1731605533,1231266256,1538334919,528284417,7601,260,0,0
2021-05-01T20:32:01.330419,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE1,OverflowDB,23205553,1209121210,226372171,1644386466,137367615,1388133403,1617012261,5623,40,0,0
2021-05-01T20:32:05.125093,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE2,OverflowDB,23783754,1275022702,195650533,959852474,49215638,754628476,1335603084,3439,9,0,0
2021-05-01T20:32:08.934902,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE3,OverflowDB,24113769,1274920559,177190569,970659728,59064285,754310730,1358142307,3975,9,0,0
2021-05-01T20:32:19.353059,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,27489963,1368550163,145642963,2060394558,835325061,843524842,6688419506,101824,7218,0,0
2021-05-01T20:32:31.233255,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT0,OverflowDB,23590590,1284521648,142746731,2114234885,756629358,856720948,4572142530,102688,7289,714627,3735866782
2021-05-01T20:32:36.640151,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT1,OverflowDB,23873034,1195707947,345514343,1152479183,115071096,1117803265,1517389865,2557,2197,164717704,1002230459
2021-05-01T20:32:40.678173,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT2,OverflowDB,23012653,1181863592,338213103,842020064,43333607,900571433,1403751369,1511,1379,168738724,75552463
2021-05-01T20:32:44.751891,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT3,OverflowDB,23602692,1195592236,368769915,871663705,55287022,938607384,1396968920,1813,1603,164746086,47445565
2021-05-01T20:32:59.654923,0.5.8,apache/tinkerpop/gremlin-driver,BUILD0,OverflowDB,22980998,1255479941,154741156,7199115707,908689394,5931944925,5903832584,102688,7289,164267067,50968965
2021-05-01T20:33:22.642302,0.5.8,apache/tinkerpop/gremlin-driver,BUILD1,OverflowDB,23589213,1403051546,203408001,14731271333,872960788,13458202648,6549183823,102697,7287,0,0
2021-05-01T20:33:34.925943,0.5.8,apache/tinkerpop/gremlin-driver,BUILD2,OverflowDB,24041080,1402801483,211750855,3437472900,809004855,2256193479,7127516684,102736,7287,0,0
2021-05-01T20:33:45.529049,0.5.8,apache/tinkerpop/gremlin-driver,BUILD3,OverflowDB,23500935,1396377058,197060189,2151919638,793678354,972016133,6756671666,102697,7287,0,0
2021-05-01T20:33:52.692501,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,9991599,859507765,58913824,1918183537,308192512,1461977436,4242082414,32608,3881,0,0
2021-05-01T20:33:53.771821,0.5.8,neo4j/neo4j,UPDATE0,OverflowDB,10044447,800879608,34549868,113375340,6192613,80081732,117129532,1138,24,0,0
2021-05-01T20:33:55.003401,0.5.8,neo4j/neo4j,UPDATE1,OverflowDB,10033387,841544652,257123961,95391154,216999063,59612930,24161531,834,0,0,0
2021-05-01T20:33:56.579215,0.5.8,neo4j/neo4j,UPDATE2,OverflowDB,9930043,795470798,159466499,310165626,61026913,238209996,297339120,2450,31,0,0
2021-05-01T20:33:57.880650,0.5.8,neo4j/neo4j,UPDATE3,OverflowDB,9826619,799180871,122430572,228259940,10469413,167209936,138344034,1628,10,0,0
2021-05-01T20:34:03.796028,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,10662056,823615146,63092045,749846687,245948529,311246879,4248283535,32608,3881,0,0
2021-05-01T20:34:14.552003,0.5.8,neo4j/neo4j,DISCUPT0,OverflowDB,9718320,877907821,58466329,614218999,229021932,169908996,4103737670,32943,3905,755216,5085884657
2021-05-01T20:34:16.027377,0.5.8,neo4j/neo4j,DISCUPT1,OverflowDB,10348492,784145064,223847952,53033674,171670126,49921164,24804781,115,619,54561084,321093987
2021-05-01T20:34:17.651914,0.5.8,neo4j/neo4j,DISCUPT2,OverflowDB,10221142,800593258,210360809,229041955,95790526,178087187,309606274,1272,1183,53628359,7569339
2021-05-01T20:34:19.060223,0.5.8,neo4j/neo4j,DISCUPT3,OverflowDB,9772884,798642527,160750474,211890524,13620362,189098501,139006320,793,819,54088711,30577077
2021-05-01T20:34:24.316783,0.5.8,neo4j/neo4j,BUILD0,OverflowDB,10161263,878795329,59044408,870687905,269903405,420130948,3322113794,32943,3905,54594438,20015319
2021-05-01T20:34:29.201785,0.5.8,neo4j/neo4j,BUILD1,OverflowDB,10010215,882237511,58808801,609232947,243256363,169041050,3304804198,32560,3877,0,0
2021-05-01T20:34:34.739718,0.5.8,neo4j/neo4j,BUILD2,OverflowDB,9685484,879720573,59802949,635648617,244070871,192924202,3933388715,32681,3867,0,0
2021-05-01T20:34:39.815147,0.5.8,neo4j/neo4j,BUILD3,OverflowDB,10111909,882239801,57792689,626389574,247310269,174347162,3479220343,32800,3874,0,0
2021-05-01T20:34:49.916563,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,23514252,1379315884,152876048,2252704418,729279254,1048593948,6271290849,101824,7218,0,0
2021-05-01T20:34:54.729444,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE0,OverflowDB,23521351,1226850115,1395707074,1689144399,1324679378,1500687223,472806385,7601,260,0,0
2021-05-01T20:34:59.579796,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE1,OverflowDB,22371413,1183602077,300924146,1712866076,141256413,1451140247,1626067297,5623,40,0,0
2021-05-01T20:35:03.287368,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE2,OverflowDB,22990098,1223868981,168941742,873789494,47548926,675777071,1413474929,3439,9,0,0
2021-05-01T20:35:06.987015,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE3,OverflowDB,23908784,1215402700,174967080,933982486,58939895,719282833,1346715748,3975,9,0,0
2021-05-01T20:35:16.790867,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,23268232,1268749284,142407084,2108148748,888185400,791242105,6183858668,101824,7218,0,0
2021-05-01T20:35:29.003157,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT0,OverflowDB,23931446,1299230089,143484626,2106043325,718991858,874926187,4820567782,102688,7289,751869,3811856339
2021-05-01T20:35:34.379904,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT1,OverflowDB,23714776,1212519170,337187417,1158602608,115528983,1129210881,1509524798,2557,2197,165394810,965021744
2021-05-01T20:35:38.361601,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT2,OverflowDB,25377815,1213664613,283696558,814315838,42707183,822353742,1396124907,1511,1379,164507820,79252038
2021-05-01T20:35:42.577377,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT3,OverflowDB,23753938,1213772345,392987637,971622579,58960312,1057787241,1399574267,1813,1603,164587656,44653580
2021-05-01T20:35:56.260876,0.5.8,apache/tinkerpop/gremlin-driver,BUILD0,OverflowDB,29027335,1265274429,154023370,7162690241,906279653,5891383179,4710854258,102688,7289,165087096,46090504
2021-05-01T20:36:19.115404,0.5.8,apache/tinkerpop/gremlin-driver,BUILD1,OverflowDB,24283524,1399684793,204129250,14721401348,867782403,13396794151,6427997137,102697,7287,0,0
2021-05-01T20:36:31.224909,0.5.8,apache/tinkerpop/gremlin-driver,BUILD2,OverflowDB,22967058,1283307052,210704171,3419289052,805123784,2243468661,7093020517,102736,7287,0,0
2021-05-01T20:36:41.325850,0.5.8,apache/tinkerpop/gremlin-driver,BUILD3,OverflowDB,23550134,1404552945,196183383,2021177892,784895441,765736203,6378528969,102697,7287,0,0
2021-05-01T20:36:48.523666,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,10651956,866183016,58607442,1922088627,310736757,1463639975,4264065807,32608,3881,0,0
2021-05-01T20:36:49.610716,0.5.8,neo4j/neo4j,UPDATE0,OverflowDB,11001590,805299744,34791796,115135154,6223083,81913353,117588946,1138,24,0,0
2021-05-01T20:36:50.797376,0.5.8,neo4j/neo4j,UPDATE1,OverflowDB,10140347,803645779,252479690,93208658,212069158,57687350,23881092,834,0,0,0
2021-05-01T20:36:52.348092,0.5.8,neo4j/neo4j,UPDATE2,OverflowDB,9668977,772034365,162260659,306771189,60320961,232985781,296803230,2450,31,0,0
2021-05-01T20:36:53.651576,0.5.8,neo4j/neo4j,UPDATE3,OverflowDB,10096072,798196663,123233955,230115849,10681006,168951041,138636648,1628,10,0,0
2021-05-01T20:36:59.680353,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,9997251,924846296,63456032,751955013,246700981,311674154,4259034855,32608,3881,0,0
2021-05-01T20:37:10.413988,0.5.8,neo4j/neo4j,DISCUPT0,OverflowDB,9896436,879733432,58531275,619192881,231508809,169772952,4110373970,32943,3905,768583,5051116085
2021-05-01T20:37:11.966311,0.5.8,neo4j/neo4j,DISCUPT1,OverflowDB,10030630,798806554,284702462,57425457,229426058,56878714,24691176,115,619,54773613,318433262
2021-05-01T20:37:13.588186,0.5.8,neo4j/neo4j,DISCUPT2,OverflowDB,9717920,800155274,210719410,226138324,96055033,175427564,309906222,1272,1183,53715188,8066482
2021-05-01T20:37:14.999546,0.5.8,neo4j/neo4j,DISCUPT3,OverflowDB,9894877,824740534,149865830,199123956,13315492,166225292,139237159,793,819,54260601,30839829
2021-05-01T20:37:20.315192,0.5.8,neo4j/neo4j,BUILD0,OverflowDB,10009478,881898358,58951539,872346590,271387745,420892146,3377986647,32943,3905,54454224,19023059
2021-05-01T20:37:25.304182,0.5.8,neo4j/neo4j,BUILD1,OverflowDB,10189390,879244717,58387909,610066776,245654205,169896110,3410971334,32560,3877,0,0
2021-05-01T20:37:30.932121,0.5.8,neo4j/neo4j,BUILD2,OverflowDB,9997909,882945389,60015297,674675952,248757243,193135118,3979362644,32681,3867,0,0
2021-05-01T20:37:36.046365,0.5.8,neo4j/neo4j,BUILD3,OverflowDB,9835554,882107548,57816633,679364232,312055804,169436162,3464758249,32800,3874,0,0
2021-05-01T22:32:17.859362,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,Neo4j,83810369,1284567808,250105633294,4372797220005,2125519067185,4749106484666,2206729101988,101824,7218,125647610,1408858478
2021-05-01T22:44:06.830476,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE0,Neo4j,73018089,1219299086,35915981901,386974719393,217792333568,489219760268,284783458136,7601,260,0,0
2021-05-01T22:54:41.540349,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE1,Neo4j,58150861,1219093567,20862735843,324178600907,198544326708,433107327284,288386804704,5623,40,0,0
2021-05-01T22:59:48.851829,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE2,Neo4j,59321153,1261477089,21031148895,152950813069,95290432315,209061497071,132004261080,3439,9,0,0
2021-05-01T23:05:57.829827,0.5.8,apache/tinkerpop/gremlin-driver,UPDATE3,Neo4j,56173003,1271314234,21893059891,187890728963,115908275178,250007675318,157862190296,3975,9,0,0
2021-05-02T01:02:40.034761,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,Neo4j,62507124,1308925515,252166991951,4361628750850,2079319687655,4915809295701,2379699988902,101824,7218,0,0
2021-05-02T01:15:07.518634,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT0,Neo4j,66477962,1230327005,40693707565,399815808184,226220786490,519032697021,305462375285,5613,2208,1067107,208583652
2021-05-02T01:26:04.532733,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT1,Neo4j,64195093,1261793898,26084341426,322516961174,196341824642,457301077775,306879106230,3166,2481,913697,202092902
2021-05-02T01:31:31.144163,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT2,Neo4j,63830153,1287832536,26080805513,156462668049,95577794051,227744674573,142508887810,1911,1521,1095661,201646522
2021-05-02T01:37:39.212443,0.5.8,apache/tinkerpop/gremlin-driver,DISCUPT3,Neo4j,49517672,1269413734,27420699880,172194403365,100198436259,264537398469,166926634901,2146,1822,1006661,201843835
2021-05-02T03:33:26.839976,0.5.8,apache/tinkerpop/gremlin-driver,BUILD0,Neo4j,60534578,1340861074,274312224389,4418170586188,2068298430126,4871991913249,2245813250251,102688,7289,957339,201709481
2021-05-02T05:27:21.128524,0.5.8,apache/tinkerpop/gremlin-driver,BUILD1,Neo4j,61444769,1310997019,259571601972,4349388902728,2058950742278,4766508208029,2217070987430,102697,7287,0,0
2021-05-02T07:21:05.959012,0.5.8,apache/tinkerpop/gremlin-driver,BUILD2,Neo4j,58645586,1290410083,247815728240,4357785005618,2047891794301,4769807417094,2210847254751,102736,7287,0,0
2021-05-02T09:18:02.657885,0.5.8,apache/tinkerpop/gremlin-driver,BUILD3,Neo4j,59144949,1262516503,248166738596,4425687748875,2070208237046,4938468842606,2334880986177,102697,7287,0,0
2021-05-02T09:58:53.101781,0.5.8,neo4j/neo4j,INITIAL,Neo4j,45553220,825623699,100006801355,1470222599927,735303087198,1709548280953,872348662724,32608,3881,0,0
2021-05-02T09:59:58.058672,0.5.8,neo4j/neo4j,UPDATE0,Neo4j,45022765,797194199,2565750084,35718944739,21305125299,42668561110,25826763202,1138,24,0,0
2021-05-02T10:00:28.487461,0.5.8,neo4j/neo4j,UPDATE1,Neo4j,28870647,798098338,6848068712,14503148570,12517879137,16993038510,8247375452,834,0,0,0
2021-05-02T10:03:34.864841,0.5.8,neo4j/neo4j,UPDATE2,Neo4j,27002925,799125173,12611286084,91244769266,58171730218,126942946830,81691885236,2450,31,0,0
2021-05-02T10:05:09.844752,0.5.8,neo4j/neo4j,UPDATE3,Neo4j,28630272,802628972,13075891372,48563728675,32001759118,61851676954,32505212362,1628,10,0,0
2021-05-02T10:45:13.223958,0.5.8,neo4j/neo4j,INITIAL,Neo4j,44023153,826063914,98666895312,1430007896004,725569461391,1672797911078,871728969943,32608,3881,0,0
2021-05-02T10:46:19.861648,0.5.8,neo4j/neo4j,DISCUPT0,Neo4j,49943751,802123147,4772392621,33999521126,20175897668,45264050701,26807643313,255,907,970919,201686206
2021-05-02T10:46:52.281269,0.5.8,neo4j/neo4j,DISCUPT1,Neo4j,34530140,783128488,9002468393,14154909710,11784371311,19526623402,8238791677,171,660,946246,201497445
2021-05-02T10:50:00.773071,0.5.8,neo4j/neo4j,DISCUPT2,Neo4j,33526050,806105617,15135006422,90041214425,58879370615,128106996545,82270007587,1238,1234,874042,201629335
2021-05-02T10:51:38.552787,0.5.8,neo4j/neo4j,DISCUPT3,Neo4j,35028886,802694144,15068769354,48225539569,31233943787,65202750216,33441961748,805,825,837972,201474236
2021-05-02T11:33:06.971962,0.5.8,neo4j/neo4j,BUILD0,Neo4j,44252148,862377815,102270303262,1492743483586,737604135617,1745435036364,890163977112,32943,3905,833124,201502415
2021-05-02T12:28:53.629524,0.5.8,neo4j/neo4j,INITIAL,Neo4j,419199998,2378890382,90821621990,1409590873925,647536838293,1697854093327,848533220129,32608,3881,133551803,0
2021-05-02T14:26:35.818566,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,Neo4j,424405228,3000319934,239671817381,4330548737189,2024744464831,4870568004400,2328931998063,101824,7218,125018969,0
2021-05-02T19:20:47.117646,0.5.8,FasterXML/jackson-databind,INITIAL,OverflowDB,270860804,8138378522,1173800490,10870788980,4118579402,4208164442,18309386090,435505,17315,264266282,0
2021-05-02T19:21:08.727996,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,28896211,1644501290,255781400,2355212301,1851149291,1094610838,6494155363,101824,7218,891255317,6109833734
2021-05-02T19:21:21.188969,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,11633083,954613730,77889293,1597174638,447211904,1146011576,3854650123,32608,3881,201063859,1214201777
2021-05-02T19:21:57.263476,0.5.8,FasterXML/jackson-databind,INITIAL,OverflowDB,140035787,5100212329,720347507,10211141383,3160617053,4927547654,16508459492,435505,17315,65214760,397044022
2021-05-02T19:22:23.160188,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,24604950,1321594338,216106113,7915829457,1698070741,6790418056,4774664714,101824,7218,843495000,6295223732
2021-05-02T19:22:34.669373,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,10813703,841108065,67089392,721897598,358012179,313784877,4806788810,32608,3881,185732831,1155715790
2021-05-02T19:23:10.453514,0.5.8,FasterXML/jackson-databind,INITIAL,OverflowDB,135665668,4902712673,570602421,10438375077,3106894699,5259779080,16226027226,435505,17315,60428193,390306685
2021-05-02T19:23:41.876440,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,24532533,1250893751,150354063,11892584977,2296032830,10658710210,5404827579,101824,7218,849220163,5881411529
2021-05-02T19:23:52.023429,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,11016746,847634500,61118807,753700263,341149096,329140714,3488686671,32608,3881,172992495,1162676816
2021-05-02T19:24:30.460177,0.5.8,FasterXML/jackson-databind,INITIAL,OverflowDB,141064857,4802244077,461971761,10291699782,3197896466,5178375464,17926872765,435505,17315,59970066,378663774
2021-05-02T19:25:02.085796,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,25498536,1271730142,158200692,12932999104,1712460929,11696709480,6555498862,101824,7218,851046486,5864877305
2021-05-02T19:28:19.064859,0.5.8,FasterXML/jackson-databind,INITIAL,OverflowDB,303242207,8142246307,1243373217,11725407719,4165375005,4324615018,18056787199,435505,17315,240843210,0
2021-05-02T19:28:42.635597,0.5.8,apache/tinkerpop/gremlin-driver,INITIAL,OverflowDB,26644618,1642345267,250877189,2697060937,2394333576,1434480527,5797505908,101824,7218,973761994,6496438994
2021-05-02T19:28:54.661380,0.5.8,neo4j/neo4j,INITIAL,OverflowDB,11740447,927226364,85120389,2125468009,374841530,1624858643,3963281189,32608,3881,194671915,1128174536
